death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
170.1,451.2,42,13.65,13,96.8,0.3,0.5,51.9,6.23
166.8,491.6,54,195.08,13.1,80.8,11.1,1.2,49.6,5.6
168.7,420.9,44,17.5,13.5,96.4,0.7,0.38,54.6,7.1
186.8,455,51,161.45,14.9,90.1,3.49,1.15,47.9,6.13
195.2,484.9,39,14.12,16.9,96.9,0.98,0.4,50.8,4.4
163.8,315.2,75,87.51,4.9,96.1,0.74,1,60.2,6.4
176.8,420.9,50,63.64,11.9,95.3,0.5,0.67,52.1,5
208.5,483.8,40,16.38,17,78.2,0.69,0.4,51.3,4.27
168,457.1,47,41.3,11.2,89.4,0.3,0.46,53.87,4.1
166.9,481.7,55,115.57,9.1,90.2,1.43,5.1,53.6,5
131.8,412.7,48,20.46,11.7,97.8,0.5,0.1,53.7,6.55
161.1,452,50,29.55,12.2,93.5,0.5,0.6,52.6,4.9
168,415.9,46,30.51,18,97.3,0.5,0.5,57,7.47
177,572.8,41,21.39,14.8,86.6,0.4,0.5,50.6,4.7
185.6,492.4,52,102.8,13.7,93.5,1,0.9,51.8,4.8
209.5,472.2,42,15.55,13.4,95.5,0.54,0.54,53.3,5.45
153,467.5,69,133.67,5.9,95.8,1.04,1,59.8,5.2
155.3,474.7,76,396.49,5.8,92.9,1.4,2.96,60.2,4.3
189.4,472.2,52,51.95,10.4,96.9,0.44,0.45,53.4,6
181.1,432.3,46,24.03,13.9,94.4,1.8,0.37,56.3,4.4
172.9,483.9,52,169.55,12.1,92.5,2,2.4,47.6,4.9
156.6,452.9,51,73.44,11.3,95,0.5,2,51,5
128.4,397.6,42,37.96,24,89.5,1.3,3.07,39.2,4.1
159.8,416.6,50,12.02,10.7,95,0.06,0.48,56.4,6.67
215.9,436.5,79,49.22,7.1,93.6,0.8,0.6,56.2,5.2
151.5,426.1,58,15.56,12.3,91.6,1.4,0.2,51.1,5.6
196.6,434.9,63,14.24,9.3,95.1,0.1,0.9,56.4,10
152.2,280.9,59,7.44,8.4,98.9,0.19,0.1,64.1,5.3
169,409.3,48,40.32,14,73.9,0.48,0.6,49.5,6.8
159.5,392.1,45,13.38,14.3,91.9,0.36,0.2,52.8,7.4
163,484.2,44,4.74,10.9,96.5,0.2,0.3,48.8,11.2
147.8,412.7,51,8.59,9.7,97.4,0,0,48.4,6.8
156.1,438.5,57,97.12,10.8,87.9,2.9,1.2,51.8,5.1
143.3,365.9,63,18.72,9,96.5,0.1,0.41,61.1,6.39
168.2,451,57,82.18,10.4,92.6,1.1,0.9,47.1,5.3
180.6,436.8,45,2.54,14.7,93.2,0.3,0.6,52.2,6.04
152,411.3,55,29.23,10.8,94.8,0.81,0.6,54.6,5.7
141.5,416.9,49,8.81,13,94.3,0,0.4,48.4,9.7
168.7,458.1,54,30.01,9.9,93.7,0.8,0.76,53.3,4.3
126.9,352,77,9.9,6.8,95.7,0,0.5,64.5,5.1
141.1,403.5,72,44.63,9.8,92.1,0.9,0.9,54.4,8.9
136.9,402.7,75,23.13,7.7,93.2,0.3,1.9,50.6,1.7
132.8,359.3,56,20.82,10,94.2,0.2,0.12,57.5,6.9
182.3,448,50,8.33,12.6,91.2,0.68,0.2,51.7,5.4
182.6,397.1,55,7.23,13.2,94.7,0.2,0.5,52.3,17.4
157,467.5,36,7.74,20.5,63.6,35.8,0.11,55,7.7
210.5,415.7,44,23.37,17,89.3,7.9,0.68,56.9,3.01
171.2,355.4,39,13.52,23.6,72,25.8,0,52.5,6.2
225.1,541.3,33,21.58,24.8,55.5,43.62,0.5,42.9,1.95
179.8,443.1,46,46.42,19.8,87,9.1,1,47.8,4.9
206.7,497.4,41,201.41,18.8,69.4,23.3,3,41.8,5.1
175.5,502.3,38,242.89,23.6,27.3,70.3,0.8,34.5,5.53
239.7,554.1,22,18.34,44,16.5,82.6,0.38,26.5,5.5
220.9,560.9,25,8.67,40.3,22.6,75.4,0.11,27,9.13
257.8,448.4,37,1.34,39.5,34.3,65.1,0,38.8,5.2
193.2,487.2,38,23.61,17.2,91.7,6.5,0.2,53.7,5.3
193.7,486.8,48,141.43,15.6,72.3,21.8,2.3,48.3,5.06
194.1,468.1,35,16.57,22.7,46.3,53,0,47.3,4.7
199.1,491.8,26,7.51,38.5,13.9,85.9,0.1,25.5,4.6
216.1,464.5,28,11.67,29.8,38.4,61.2,0,36.9,7.1
178.6,446.7,37,68.22,24.4,69.1,28.9,0.6,48.7,8.1
171,432,33,9.97,28.2,36.8,59,0.1,35.6,8.17
168.3,441.6,40,53.15,25.9,72,24,1.93,40.6,4.98
163.5,444.2,51,60.62,14.2,75.8,20.1,1.4,52.4,5.38
161.9,438.8,38,78.52,21.7,54.5,42.5,0.85,41.8,5.34
211.9,527.4,38,12.62,22.3,66.3,32.3,0.1,51.5,5.1
236,475.7,32,22.76,27.1,52.2,41.4,0.2,46,4
249.7,517.1,43,85.3,19.4,68.9,28,0.68,47.9,5
234.6,511.5,26,31,40.1,25.4,72.2,0.8,28.9,4.7
212.5,478.1,36,34.65,21.6,68.2,30.8,0.58,48.4,2.2
185,445.6,39,59.71,23.6,53.8,43.8,0.7,44.7,6.8
292.5,460.5,66,103.47,13.1,56.7,38.2,2.3,51.2,4.8
205.5,462.7,33,25.56,30.4,65.76,32.3,0.01,48.8,7.3
213.6,438.7,37,35.92,21.5,49.2,47.6,0.1,43.9,3.7
174.3,501,36,35.83,20.1,68.1,30.5,0.1,49.7,5.2
194.5,473.8,31,10.15,24.7,53.55,45,0.2,46.3,7
181.3,419.5,37,29.46,20.7,59.4,22.4,0.48,44.77,8.3
185.3,457.9,35,21.75,22.3,63.2,30.4,0.3,48.3,4.5
204.2,423.5,28,11.04,31.3,27.8,71.9,0,39.9,5
147.8,425.4,34,49.8,29.9,58.3,37.1,3,36.1,3.4
224.4,478.6,34,34.17,25.9,48.8,50.2,0,41.2,6.4
208.6,495.5,38,55.19,19.3,84.1,13.6,0.1,51.9,4.73
202.6,492.4,32,12.28,22.6,77.5,21.3,0.1,48.1,4.8
215.8,506.1,30,39.96,30.5,45.6,52.5,0.43,39.6,5.01
180.8,468.2,40,30.91,17.7,79.5,15.2,0.3,50.9,5.2
203.2,428.8,34,25.46,22.3,84,14.2,0.21,51.2,4.9
254.5,432.5,26,7.49,36.2,28.9,70.2,0,33.1,6.2
157.3,483.7,58,149.04,11.1,77.1,19.7,1.2,54.3,4.7
211,535.9,32,28.27,26.9,59.8,37.3,0.9,41.3,5.9
215.1,543.8,27,4.59,37.4,27.9,71.6,0.4,33.3,7
183.7,461.8,34,27.22,25.9,62.8,35.7,0,48.1,5.58
200.5,376.2,38,16.06,20.8,74.9,24.8,0.1,51.3,5.4
214.2,506.8,41,18.07,19.5,78.7,19.2,0.2,56.3,6.4
230.1,463.6,29,27.01,34.8,25.8,73,0.4,33.2,6.2
235,447.4,28,14.59,37.4,42.1,45.1,1.5,35.2,2.2
215.5,474.6,40,28.3,18.5,67.1,30.8,0.36,46.9,5.5
175.7,415.1,37,22.13,19.1,81.3,16,0.2,56.4,5.7
184,445.6,35,19.55,17.7,94.5,2.6,0.2,54.9,3.3
236.9,523.3,30,10.34,27.9,21.1,75.5,0.74,32.6,6.14
149.4,461.3,37,28.43,15.9,81.8,14.3,0.7,51.9,4.4
202.5,402.1,31,14.64,26.4,53.2,45.2,0.26,45.3,4.5
192.1,469.1,40,47.49,21.7,49.6,47.9,0.82,44,3.59
241.1,496.1,30,48.13,35.1,27.2,71.2,0.7,32.2,5.9
209.4,431.7,35,20.57,24.7,59.1,39,0.4,50.9,8.8
214.5,549.9,34,9.9,22.1,78.8,19.6,0.18,49.7,6.74
219.7,437.7,27,9.12,32.5,28.9,70.7,0,36.1,2.8
181.7,474.4,34,18.32,26.3,51.4,47.7,0.2,41.4,5.1
235.8,561.9,34,12.45,23.4,59.2,39.6,0.2,46,5.5
207.4,493.2,30,27.39,34.6,38.4,57.5,0.44,34.8,5.06
162.6,420.1,35,25.38,26.9,93.5,2.07,2.4,43.1,3.8
156,344.4,56,17.3,10.7,96.5,1.3,0.2,61.7,7.6
222.4,372.9,45,5.31,12.2,97.9,0.3,0.86,49.1,7.6
196.1,482.6,41,26.1,17.2,89.5,6.6,0.1,50.3,5.3
172.8,419.6,38,35.83,20.2,92.4,0.2,1.5,56.6,6
172.5,382.1,37,11.88,19.1,94.3,0.3,1.15,61.3,5.5
211.1,454.5,41,16.45,18.4,95.5,0.5,0,50.7,4.2
209.6,500.6,33,18.67,19.5,97.1,0.4,0.12,54.4,2.4
190.4,468.7,39,12.18,20.1,97.8,0.2,0.68,55.1,7.02
166.2,459.7,50,174.97,19.5,82.1,8.44,4,44.3,5.1
189.9,469.6,45,89.1,17.8,88.8,5.2,0.9,44.6,6.22
220.7,460.1,35,42.95,21.3,90.7,5.6,0.6,49.9,5.1
199.3,508.2,43,9.01,16.2,96.6,0.8,0.3,55.5,7.4
180.1,477.4,49,44.83,14.2,91.8,3.68,0.87,49.7,4.5
152.7,399.4,44,44.24,17.5,96.5,0.51,0.7,60,5.7
170.3,422.7,47,78.57,17,88.3,7.6,1.3,50.4,4.9
197.3,460.8,39,8.99,16.5,95.6,1.2,0.1,52.7,10
255.8,492.8,32,6.26,24,95.8,0.1,0,44.6,2.6
182.5,430.1,60,101.6,10.5,92.2,3.6,0.7,59.1,4.6
172.7,400.7,33,13.93,21.4,96.5,0.1,0.1,47.8,6.5
166.7,444.2,43,7.59,12,96.3,2.3,0.1,55.4,3
146.6,417.7,51,83.28,11.3,95.6,0.6,0.56,61,5.85
228.4,506.4,43,6.8,15.7,97.7,0.3,0.1,54.8,8
176.4,492,61,235.64,9.1,86.8,5.4,2.1,51.2,4.9
196.5,459.5,51,20.61,12.4,95.2,1.8,0.6,57.7,6.86
168.6,458.6,51,76.72,13.3,83.2,11.6,1.1,48.3,6.3
179.9,481.5,42,17.64,14,89.3,6.08,0.3,52.7,4.32
206.8,488,37,24.53,20.7,97.7,0.22,0.1,50.4,7.5
194.1,383.9,37,7.6,18.5,95.6,0.5,0.14,51.6,3.6
179.1,435.4,34,16.39,21.7,95.5,0.1,0.1,57.5,9
206.3,433.7,41,8.25,16.8,97.4,0.9,0.06,60,7.5
123.4,319.3,42,12.69,18.6,85.5,9.72,0.2,54.9,2.76
200.1,424.4,34,15.59,21.6,96.5,0.4,0.6,51.5,6.9
166.5,317.9,31,13.37,23,98.4,0.06,0,57.2,6.1
230,424.9,31,30.9,29.8,85.7,9.8,0.4,43.2,6.2
180,475.2,51,102.43,11.8,96.3,1,0.5,54.8,5.6
136.2,453.5,50,2.64,10.4,96.9,1,0.5,62.4,9
134,453.5,45,2.59,12,91.9,3.09,1.2,53.29,10.8
197.8,453.5,60,7.73,10.9,75.4,0.01,0,64.3,5.38
150.7,453.5,58,6.13,8.3,98.4,0,0.1,64.9,6.2
156.9,453.5,52,1.33,10.8,87.2,0.9,0.3,64.7,5.7
155.4,453.5,39,6.24,16.9,95.4,0.2,0,49.8,5.5
164.2,453.5,47,2.47,12.8,88,2.09,0,57,6.6
194.7,453.5,50,5.82,12.9,96.2,0.2,0.1,52,7.6
162.2,453.5,55,35.07,12.8,92.9,1.6,0.68,57.6,5.86
122.6,453.5,59,4.06,10.7,85.8,0,0.9,63.9,6
127.6,453.5,52,1.89,8.8,96,0,2.4,61.3,9.4
178.7,453.5,53,13.34,10.3,87.6,0.7,0.49,58.8,5.9
173,453.5,56,18.93,9.4,95.7,0.48,0.02,60.97,5.2
165.8,453.5,44,2.97,13.5,97.1,0.1,0.6,54.8,6.68
146.8,453.5,76,580.16,6.6,86.9,4.5,4.5,55.5,5.53
209.6,453.5,53,3.96,12.2,83.7,0.86,0.3,65,5.2
129.4,453.5,53,7.69,11.2,97.2,0.1,0,55.3,7.68
141.4,453.5,46,2.56,12.8,95.5,0.9,0.67,56,3.78
148.6,453.5,53,1.67,10.9,98.3,0.4,0,47.8,10
166.5,453.5,65,79.32,10.9,83.9,8.46,1.6,56.9,5.2
164.5,453.5,44,3.11,12.7,97.5,0.8,0.3,49.9,7.2
219.4,453.5,44,9.54,14.8,96.3,0.69,0.35,54.5,7.6
129.1,453.5,49,2.83,9.7,95.4,0,0.18,51.6,7.6
182.9,453.5,43,33.34,18,88.2,2.5,2,44.5,8
161.2,453.5,57,28.94,8.8,94.8,1.05,0.7,56.5,6.1
143.8,453.5,47,12.1,11.9,95.8,0.8,0.2,57.9,6
150.8,453.5,47,9.94,11.1,97.1,0.3,0.3,55.7,6.4
176.2,453.5,53,4.33,11.7,88.3,0.84,1,61.1,12.2
150.2,453.5,63,32.55,9.5,95.6,1.3,0.4,56.8,6.68
151.3,453.5,48,6.28,11.2,97.9,0.4,0.7,55.3,2.6
208.4,453.5,42,33.31,18,85.5,5.1,0.9,47.4,6.4
193.4,453.5,44,5.65,12.5,96.3,0.2,0.4,59.4,5.6
165.4,453.5,55,3.01,11.1,85.8,0.9,0.2,52.6,3.3
147.7,453.5,54,10.23,9.9,97.2,0.9,0.2,56.8,5.6
183.5,453.5,41,16.35,17.7,94.6,1.2,0.19,52,8.3
128.7,453.5,51,3.01,10,96.9,0.5,0,57.2,9.7
109.9,453.5,44,5.55,13.5,92.2,2.5,0.4,53.8,9.8
181.3,453.5,52,15.85,12.9,96.3,0.1,0.17,55.2,4.4
166.2,453.5,38,3.68,12.9,97.7,0.4,1.1,50.9,4.1
151.2,453.5,52,5.98,10.4,96.8,0.3,0,58.5,1.5
182.5,453.5,47,6.84,13.9,90.7,4.8,0,45.8,1.1
171.1,453.5,45,5.43,11.4,96.9,0.4,0.2,55,9.3
153.9,453.5,65,23.3,10,94.1,1.3,0.9,62.6,8.1
177.9,453.5,54,9.69,10.3,95,0.7,0,52.74,5.3
177.8,453.5,44,2.51,11.8,97.4,0.4,0.1,53.4,10.3
172.6,453.5,46,63.72,15.8,91.4,2.98,0.6,52.3,5.3
154.1,453.5,42,4.73,12.7,97.7,0.1,0.58,48.9,7.6
173.6,453.5,49,9.98,14.7,90.4,1.8,0.5,55.4,5.7
154.3,453.5,46,75.25,20.2,83.3,6.6,4.51,43.1,4.8
164.7,453.5,48,5.17,12,96.8,0.2,0.58,51.2,5.3
114.3,453.5,43,3.13,12.1,98.1,0,0,49.4,10.8
151.9,453.5,45,7.04,13.3,95.4,1.2,0,52.2,10.7
175.6,453.5,48,55.69,13,87.6,3.2,2.48,46.4,6.8
160.5,453.5,56,4.96,8.3,95.2,0,1.1,56.8,6.63
171.5,453.5,51,511.57,14.7,79.6,9.2,4.3,47.5,6.45
164.4,453.5,47,23.15,15.7,59.4,3.75,2.9,46.6,6.87
171.6,453.5,52,178.73,15,82.8,7.87,1.1,46.6,5.85
143.1,453.5,52,2.51,10.9,97.9,0.1,0,56.7,7.4
161.6,453.5,43,5.98,16.2,92.8,1.4,0,43.6,7.9
157.6,453.5,41,3.7,13.5,97.5,0.43,0.2,56.3,8.5
126,453.5,45,4.24,14.1,95.6,0.97,0.4,59.3,6.17
127.9,453.5,56,2.07,11.5,75.1,1.02,0.6,59.4,14
148.2,453.5,59,5.81,9.7,84.9,0.6,0.3,71.4,4.3
170.1,453.5,52,23.54,13.3,94.4,0.9,0.2,55,6.6
154.5,453.5,50,7.9,11.3,94.5,1.87,0.1,53.8,5.8
177.9,453.5,46,2.93,9.9,95.6,0.3,0.4,59.4,4.64
150.3,453.5,59,6.95,9.6,96.4,0.2,0.24,60.2,4.1
175.5,453.5,49,1.52,12,99.5,0,0.1,57.4,8.33
172.4,453.5,43,5.6,10.8,97.2,0.8,0.18,57.3,6
177.6,453.5,53,2.16,11.5,94.3,0,0.32,57.5,7.06
171.1,453.5,39,8.86,16.7,94.6,0.2,0.6,49.9,6.21
293.9,453.5,35,3.12,18.4,94.7,0.5,0.2,44.9,6.82
221.8,453.5,37,163.37,24.4,61.7,24.3,3.45,39,6.4
200.2,469.7,31,19.03,26.3,95.1,2.8,0.34,53.1,4.5
195.1,425.8,39,20.64,19,96.5,1.4,0.5,57.4,3.8
202.2,513.5,54,21.98,11.3,95.6,2.3,0.57,56.4,5.4
191.3,460.2,44,8.21,16.8,94.4,3.4,0.6,53.7,6.11
192,502.2,37,43.57,19.5,93.1,4.2,0.5,53,5.5
238.5,564.2,34,12.23,22.7,96.1,1.64,0,52.1,5
223,493.5,24,27.34,33.5,95,3.21,0.3,42.1,3.4
175.7,483.6,66,127.71,8,91.7,3,2.4,58.6,5.3
176.5,490.8,42,20.12,19.2,90,7.1,0.2,48.5,4
198.2,525,40,48.33,23.1,94.7,2.7,0.4,50.5,4.6
179.1,492.9,41,29.81,17.5,89,6.9,0.8,50.1,4.91
236.8,639.7,41,8.32,18.6,98.9,0,0,49.9,6.5
232.3,522.1,28,13.48,33,97.7,0.5,0.4,45,6.23
199.5,490,41,20.02,19.2,95.6,2.3,0.1,58.8,7.8
174,536.2,54,78.7,12.3,96.5,0.5,0.5,56.1,4.8
202.9,460.2,35,12.94,20.6,98.1,1.2,0,52.8,5.2
224.7,525,42,12.68,18.2,92.7,5.82,0,50.1,7.91
195.3,501.3,37,38.34,20.2,91.32,3.9,2.2,45,3.1
198.6,518.7,52,92.07,13.2,93.6,3.2,0.8,46.8,4.9
213.4,534.8,40,4.87,17,96.6,1.57,0.1,54.6,5.5
217.3,503.6,43,10.7,20.4,92.7,2.6,0.1,45.7,5.6
232.1,541.3,34,27.16,23.9,98,0.8,0.14,52.6,4
254.3,501.8,29,15.81,30.6,97.2,0.8,0.3,55.7,5.15
183.6,469.2,36,73.31,21.6,72.5,19.9,1.44,51.7,8.7
210.6,522.6,49,35.76,16,92.9,5.25,0.6,50.4,4.3
266.2,572.1,25,21.01,38.2,93.4,3.9,0.1,47.6,7.64
202.4,405.4,39,11.95,20.9,95.2,0.7,0.4,51.4,6.04
205.8,474.6,35,16.76,20.6,85.5,12.4,0.4,51.5,5.7
160,436,41,163.59,19,78.8,2.2,0.8,44.8,5.5
150.7,407.4,63,6.57,10.9,94.2,0.5,0,60.2,10.7
136.5,379.5,40,11.54,18.3,84.5,0.81,0.37,53.5,4.9
125.2,373.1,66,24.13,8.4,94.9,0.4,1,50.8,4.1
145.4,337.1,31,6.25,29.9,87.7,0.4,1.12,44,7.04
97.9,358.5,59,7.88,9.9,95.9,0.2,1.3,40.6,4.1
133.8,364,44,2.4,13.9,91.7,1.2,1.2,49,5.93
87.6,259,68,30.26,9.7,89.7,1.2,0.9,49.6,7
145,429.1,62,23.39,9.5,94.3,1.1,1,59.7,2
118.4,381.7,45,4.86,11.4,96.04,0.6,0.46,58.3,6.2
198.2,421.7,33,31.7,23.1,88.3,4.9,0.1,49,3.3
150.7,389.5,61,285.17,10.5,87.2,1.07,1.3,57,6.8
184.3,427.2,46,10.15,14,94.1,1.2,0.1,50.61,4.7
142,489,85,948.05,9,73.9,11.2,5,53.2,4.65
157.5,486.8,65,895.84,12.2,72.6,13.4,4.8,46.3,5.2
151.2,480.9,73,183.6,7.7,93.5,1.52,1.81,53.7,3.8
154.9,488.8,76,164.06,7.9,89,5.1,2.8,52.5,4
169,500.1,60,859.47,13,75,12.8,3.9,45,4.2
162.6,490.4,65,271.86,11.1,81.5,5.6,4.16,48.2,4.58
152.3,471.5,78,151.42,7.5,89.2,3.1,3.9,53.3,2.6
172.2,431.4,57,116.57,10.3,90.3,2.2,1.2,48.3,3.9
212.4,494.6,39,22.58,18.1,76.7,21.4,0.1,57.3,4.2
200.3,488,34,26.78,23.9,86.5,8.9,1.2,50.2,5.6
190.7,527.2,54,173.53,14.1,67.2,24.3,2.1,50.3,6.1
177.2,485.9,64,556.78,12.3,65.5,24.2,5,46.5,4.7
168.7,493.3,53,215.62,13.9,81.5,12.7,1.1,50.7,5.3
182.3,483.7,69,672.23,18.4,40.2,48.9,3.7,23.9,4.58
182.4,447.8,44,259.96,21.6,69.87,19.9,5.7,39,3.2
206.1,475.3,47,27.42,19.6,83.5,14.5,0.6,56.3,5.9
191.5,501.1,44,181.64,15.6,82.1,10.8,2.03,47.3,5.7
209.9,434.4,39,26.93,22.6,77.6,20,0.4,45.2,2.5
181.2,464.8,47,568.09,14.5,83.1,10.3,2.3,47.3,5
157.6,438.3,51,1896.43,14.5,62.6,27.8,3.5,43,4.7
154.5,495.8,26,8.48,33.2,17.79,80.7,0.2,31.3,7.34
174.7,381.9,35,14.46,22.3,81.3,13.4,0.6,49.8,4.5
149.8,412.7,43,173.12,11.9,90.5,5.61,1.3,53.7,5
184.3,452.5,36,141.06,20.1,93.3,3,1.59,51.1,3.9
182.6,471.3,58,203.97,10.9,82,9.8,3.17,56.9,3.92
123.2,346.3,58,357.31,14.3,87.8,6.83,1.2,54.2,5.2
203.3,453.7,38,68.35,21.7,77.2,17.9,0.8,45.6,4.91
160.4,392.9,36,35.46,29.7,82.1,13.2,0.3,48.1,8.1
195.9,436.6,32,16.2,27.1,88.1,8.8,0.7,47.2,5.8
189.2,504.4,46,913.01,18.2,61.5,29.4,4.4,41.8,5.09
186.7,444.2,46,311,15.3,69,21.6,2.9,41.9,4.4
197.7,510.4,33,15.07,28.1,40,58.2,0.3,40.6,9
174.6,444.8,51,105.39,11.6,81.4,11.2,2.4,57.7,4.1
216.2,412,36,11.76,25.3,82,14.6,0.76,50.5,4.9
184.7,403.4,35,46.04,25.6,40.6,54.79,0.5,39.5,4.2
209.2,383.8,40,17.2,19.8,91.6,6.1,0.5,52.1,6.3
135.3,354.9,38,13.67,21.1,79.9,13,0.4,51.7,1.6
189.1,434.7,38,15.87,23.1,77.9,18,1.67,50.2,4.9
188.4,336.8,31,14.3,31.7,60.7,34.1,0.3,44.3,7.1
161.9,422.3,35,27.5,29.9,82.6,8,0.2,52.3,6.77
163.7,370.1,38,39.12,25.3,73.8,12,1,48,7.1
178.1,447.5,40,178.44,15.3,89.9,5.38,1.1,51,5.4
194.1,484,39,17.22,17.3,70.4,28.4,0,51.5,7.1
161.6,413.7,35,99.49,19.5,83,9.6,1.5,51.7,5.1
168.9,474.5,50,1349.05,16.8,71.1,16.6,3.7,44.3,4.8
191.5,259.6,35,19.32,26.7,89.1,6.99,0.4,53.3,5.4
167.3,430.4,47,147.92,14.7,86.2,9.2,1.2,50,5.4
173.5,367.9,40,14.08,18,60.9,36.2,0,47.5,5.1
208.1,380.1,38,8.66,25.6,77.3,18.1,0.1,54.5,7.8
171.3,474.6,46,325.88,13.8,83.4,9.8,1.8,55.2,5.5
142.1,400.1,49,701.98,16,84.5,8.6,1.6,50.8,4.7
155.8,390.5,45,286.27,23.3,62.2,31.1,3.2,37.8,3.8
189.6,477.3,40,104.17,20.1,69.7,26.43,0.76,46.6,5.66
232,496.9,37,39.83,21.2,87.3,9.1,0.49,47.4,6.1
220.4,391.5,38,8.33,24.7,78,16.5,0.8,47.6,8.3
166.9,293.5,33,18.41,27.7,58,38.7,0.2,46.9,11.9
146.7,399.1,51,363.37,14.1,84.6,9.3,1.8,51.5,4.6
183.4,490.1,39,343.25,17.8,81.7,12.9,1.5,49.4,5.22
146.5,409.8,55,156.28,12.1,87.1,5.6,1.1,50.8,5.35
137.3,408,42,2693.12,20.4,75.8,18.6,1.6,43.3,4.37
168.5,394.6,57,77.48,14,89.1,6.5,1.01,46.1,5
176.3,490.1,56,78.44,11.7,90.4,6.43,0.9,55.9,6.3
182.8,430.2,55,198.66,12.4,79.3,9.14,2.9,49.8,5.72
211.1,463.6,36,52.42,22,91,3.1,0.4,55.3,4
203.3,440.9,37,39.47,25.9,85.4,9,1,48.7,4.7
161.7,440.7,47,1288.13,18.2,64.5,20.8,5.2,43.9,4.9
155.6,407.5,42,323.99,19.3,75.7,11.3,2.62,51.5,5.72
144.3,422.3,52,1422.79,14.9,75,18,2.5,45.44,5.1
176.4,470.7,45,497.91,14.7,88.7,5.1,2.3,50.6,4.7
165,430.8,45,949.83,15.2,82.6,10.3,3.2,40.1,4.5
168.1,490.2,42,650.09,18.1,78.8,15.1,1.67,50.3,5.5
211.6,488.3,32,72.02,28.5,77.8,16.5,0.6,43.6,4.3
149.9,441.8,66,226.64,8.2,89.3,5.4,2.3,57.2,3.3
162.4,414.6,42,298.56,17.3,73.16,19.3,1.8,49.9,5.7
186.7,466.5,44,660.37,19.5,52.8,42.3,1.57,41.8,5.6
190.7,426.5,58,167.04,11.2,85.9,5.7,1.9,58.1,5.47
146.4,410.8,52,405.55,10.8,91.2,4.7,1.46,49.3,3.9
160.8,427.8,56,449.14,11.8,79.6,11.6,4.2,50.4,4.24
142.9,444.5,51,118.89,10.9,88.3,8.3,0.7,61.9,6.77
198.7,421.4,38,43.76,23.7,82.8,13.5,0.3,49.3,3.4
198.5,425.5,36,22.49,23.4,75,21.5,0.3,48.8,8.9
178.3,422.4,40,517.89,17.7,82.9,10.5,1.7,46,4.3
209.3,456.7,51,31.54,15.1,81.9,15.5,0.4,49.3,2.5
169.8,499.8,68,133.38,7.7,82.2,2.3,3.1,58.4,5.4
206.1,472,44,48.69,16.5,74.7,6.98,0.9,49.1,5.89
207.3,438.1,38,48.45,20.6,52.6,1.34,0.3,47.6,5.83
225.5,445.2,29,15,26.8,63.05,11.4,0.5,43.8,7
258.7,456.9,41,2.22,18,84.5,0.2,0.2,52.4,2.2
169.2,458.4,58,274.46,12.6,79.1,4.5,4.2,50,4.9
195.8,372,36,5.65,20.9,71.9,0.48,0.2,49.4,4.6
186.9,430.1,46,124.65,18.6,64.5,16.9,2.1,46.1,6.25
192.4,376.6,41,6,17.8,80,2,0.7,55.7,5.3
205.3,471.1,36,14.82,19.2,66,3.2,0.6,51,6
210.2,495.5,46,70.89,15.8,79.7,2.32,0.5,54.5,5.5
205.2,436.7,45,29.74,15.9,82.7,3.13,1.4,50.3,5.7
182.4,408.4,36,41.46,18.8,66.2,0.3,1.1,52.9,4.6
202.1,451.5,50,5,12.4,88.7,0.2,0.9,59.7,2.2
186.6,415.5,52,4.23,12,94.3,0,0.5,54.91,5.3
184.6,449.4,49,63.57,14.5,82.1,3.2,1,53.6,7.2
227.9,496.9,40,27.76,19.2,81.9,2.43,0.3,51.4,6.7
193.7,416.7,51,54.65,12.1,85.5,2.11,0.3,57.5,4.5
174.4,445.9,49,4.52,12.3,90.1,0.4,0.2,53.6,5.3
174.7,442.7,34,6.07,25.2,79.1,7.21,0,48.9,9.9
223.9,419.5,33,2.79,24.8,68.7,7.1,1.6,52.6,5
159.7,466.5,49,3.75,10.6,96,0.1,0.13,57.5,4.27
200,452.5,35,12.85,24.5,74.8,0.8,0.41,51.6,5.77
226.9,508.2,34,13.74,23.4,68.3,5.8,0,51.4,4.6
209.2,448.8,41,25.57,17.2,72.5,7.6,1.46,47.8,6.4
231.3,470.4,32,6.28,23,83.4,0.69,0.1,48.9,6.3
215,415.2,35,10.98,20.1,71.9,1.87,0.6,46.8,5.68
203.1,460.6,41,45.37,18.2,79.2,1.9,0.6,46.1,6.04
174.7,465.5,59,15.58,10,85,0.5,0,58.7,5.9
226.1,491.5,36,9.14,19.1,79.4,3.9,0.3,47.7,3.9
191.7,374.7,35,10.48,20.7,69.1,1.41,0.6,53.8,7.8
214.4,362.3,36,49.61,24,75.4,2.42,0.4,52.4,5.91
198.3,393.5,46,35.04,14.9,85.8,1.8,0.1,56.4,5.7
160.2,438.5,55,46,13.8,82,9.1,0.6,60,4.9
200.2,456.5,52,9.87,12.5,84,1.89,0.7,59.3,4.9
175,516.3,58,38.07,10.2,83.8,0.9,0.6,61.4,5.8
202.4,454.6,34,33.05,20.9,65.5,8.3,0.1,48.8,5
202.4,456,33,19.99,22.4,70.1,3.5,0.46,52.9,5.19
182.3,478.7,54,7.77,11.8,89.2,0.4,0,59.8,5.9
196.9,460.2,38,16.23,18,71.7,1.47,0.16,52.1,8
202.5,434.6,41,40.89,17.6,67.7,0.4,0.4,53.8,5.7
